date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:03:48	448526/448526	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Mar%202017%2011:39:06%20GMT	http://www.tunav.com/bundles/frontend/assets/img/laTrace-v2-bg.jpg	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/laTrace-v2-bg.jpg	(from http://www.tunav.com/css/26984de_global_11.css)
23:03:50	104622/104622	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Aug%202019%2022:03:46%20GMT	http://www.tunav.com/bundles/frontend/assets/img/970x647/60.jpg	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/970x647/60.8b.delayed	(from http://www.tunav.com/css/26984de_global_11.css)
23:03:51	104622/104622	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Aug%202019%2022:03:48%20GMT	http://www.tunav.com/bundles/frontend/assets/img/970x647/22.jpg	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/970x647/22.jpg	(from http://www.tunav.com/css/26984de_global_11.css)
23:03:52	104622/104622	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Aug%202019%2022:03:49%20GMT	http://www.tunav.com/bundles/frontend/assets/img/970x970/27.jpg	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/970x970/27.jpg	(from http://www.tunav.com/css/26984de_global_11.css)
23:03:54	104622/104622	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Aug%202019%2022:03:50%20GMT	http://www.tunav.com/bundles/frontend/assets/img/970x647/48.jpg	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/970x647/48.jpg	(from http://www.tunav.com/css/26984de_global_11.css)
23:03:55	104622/104622	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Aug%202019%2022:03:52%20GMT	http://www.tunav.com/bundles/frontend/assets/img/970x647/44.jpg	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/970x647/44.jpg	(from http://www.tunav.com/css/26984de_global_11.css)
23:03:57	11686/11686	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202017%2008:59:44%20GMT	http://www.tunav.com/bundles/frontend/assets/img/features.jpg	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/features.jpg	(from http://www.tunav.com/css/26984de_global_11.css)
23:04:00	313959/313959	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Nov%202016%2007:43:52%20GMT	http://www.tunav.com/bundles/frontend/assets/img/miniTrace-bg.jpg	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/miniTrace-bg.jpg	(from http://www.tunav.com/css/26984de_global_11.css)
23:04:01	100542/100542	---M--	200	added ('OK')	image/jpeg	date:Tue,%2015%20Nov%202016%2009:17:02%20GMT	http://www.tunav.com/bundles/frontend/assets/img/laTrace/laTrace_base-de-donnee.jpg	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/laTrace/laTrace_base-de-donnee.jpg	(from http://www.tunav.com/css/26984de_global_11.css)
23:04:03	1163735/1163735	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Mar%202017%2009:01:41%20GMT	http://www.tunav.com/bundles/frontend/assets/img/leparc/leparc-bg.jpg	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/leparc/leparc-bg.jpg	(from http://www.tunav.com/css/26984de_global_11.css)
23:04:05	31199/31199	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Nov%202016%2008:39:24%20GMT	http://www.tunav.com/bundles/frontend/assets/img/team/aymen-elj.jpg	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/team/aymen-elj.jpg	(from http://www.tunav.com/css/26984de_global_11.css)
23:04:07	104634/104634	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Aug%202019%2022:04:03%20GMT	http://www.tunav.com/bundles/frontend/assets/img/1920x1080/18.jpg	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/1920x1080/18.95.delayed	(from http://www.tunav.com/css/26984de_global_11.css)
23:04:08	104634/104634	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Aug%202019%2022:04:05%20GMT	http://www.tunav.com/bundles/frontend/assets/img/1920x1080/15.jpg	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/1920x1080/15.jpg	(from http://www.tunav.com/css/26984de_global_11.css)
23:04:12	52957/52957	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Mar%202017%2009:33:19%20GMT	http://www.tunav.com/bundles/frontend/assets/img/bg.jpg	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/bg.jpg	(from http://www.tunav.com/css/26984de_global_11.css)
23:04:14	104634/104634	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Aug%202019%2022:04:11%20GMT	http://www.tunav.com/bundles/frontend/assets/img/1920x1080/30.jpg	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/1920x1080/30.98.delayed	(from http://www.tunav.com/css/26984de_global_11.css)
23:04:14	27673/27673	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Aug%202016%2008:56:16%20GMT	http://www.tunav.com/bundles/frontend/assets/img/widgets/world-map.png	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/widgets/world-map.png	(from http://www.tunav.com/css/26984de_global_11.css)
23:04:15	104634/104634	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Aug%202019%2022:04:12%20GMT	http://www.tunav.com/bundles/frontend/assets/img/1920x1080/28.jpg	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/1920x1080/28.jpg	(from http://www.tunav.com/css/26984de_global_11.css)
23:04:17	104634/104634	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Aug%202019%2022:04:13%20GMT	http://www.tunav.com/bundles/frontend/assets/img/1920x1080/03.jpg	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/1920x1080/03.jpg	(from http://www.tunav.com/css/26984de_global_11.css)
23:04:18	104622/104622	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Aug%202019%2022:04:14%20GMT	http://www.tunav.com/bundles/frontend/assets/img/500x500/17.jpg	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/500x500/17.jpg	(from http://www.tunav.com/css/26984de_global_11.css)
23:04:28	266333/266333	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Aug%202019%2022:04:16%20GMT	http://www.tunav.com/en/Tunav	C:/My%20Web%20Sites/nav/www.tunav.com/en/Tunav.html	(from http://www.tunav.com/en/)
23:04:29	284161/284161	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Aug%202019%2022:04:19%20GMT	http://www.tunav.com/en/latrace-tracking-gps-gprs-tunisie	C:/My%20Web%20Sites/nav/www.tunav.com/en/latrace-tracking-gps-gprs-tunisie.html	(from http://www.tunav.com/en/)
23:04:36	246269/246269	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Aug%202019%2022:04:26%20GMT	http://www.tunav.com/en/leParc	C:/My%20Web%20Sites/nav/www.tunav.com/en/leParc.html	(from http://www.tunav.com/en/)
23:04:36	249176/249176	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Aug%202019%2022:04:27%20GMT	http://www.tunav.com/en/genie-logiciel	C:/My%20Web%20Sites/nav/www.tunav.com/en/genie-logiciel.html	(from http://www.tunav.com/en/)
23:04:41	249726/249726	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Aug%202019%2022:04:34%20GMT	http://www.tunav.com/en/sig	C:/My%20Web%20Sites/nav/www.tunav.com/en/sig.html	(from http://www.tunav.com/en/)
23:04:45	243273/243273	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Aug%202019%2022:04:34%20GMT	http://www.tunav.com/en/telemetrie	C:/My%20Web%20Sites/nav/www.tunav.com/en/telemetrie.html	(from http://www.tunav.com/en/)
23:04:49	253278/253278	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Aug%202019%2022:04:40%20GMT	http://www.tunav.com/en/safari	C:/My%20Web%20Sites/nav/www.tunav.com/en/safari.html	(from http://www.tunav.com/en/)
23:04:54	259376/259376	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Aug%202019%2022:04:44%20GMT	http://www.tunav.com/en/miniTrace	C:/My%20Web%20Sites/nav/www.tunav.com/en/miniTrace.html	(from http://www.tunav.com/en/)
23:04:58	254761/254761	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Aug%202019%2022:04:48%20GMT	http://www.tunav.com/en/laTrace-particulier	C:/My%20Web%20Sites/nav/www.tunav.com/en/laTrace-particulier.html	(from http://www.tunav.com/en/)
23:05:00	266062/266062	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Aug%202019%2022:04:52%20GMT	http://www.tunav.com/en/partner	C:/My%20Web%20Sites/nav/www.tunav.com/en/partner.html	(from http://www.tunav.com/en/)
23:05:00	8950/8950	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Aug%202019%2022:04:56%20GMT	http://www.tunav.com/en/accesPartner	C:/My%20Web%20Sites/nav/www.tunav.com/en/accesPartner.html	(from http://www.tunav.com/en/)
23:05:04	378734/378734	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Mar%202017%2010:51:46%20GMT	http://www.tunav.com/bundles/frontend/assets/img/anis-kallel-1.jpg	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/anis-kallel-1.jpg	(from http://www.tunav.com/css/26984de_global_11.css)
23:05:07	257664/257664	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Aug%202019%2022:04:58%20GMT	http://www.tunav.com/en/blog	C:/My%20Web%20Sites/nav/www.tunav.com/en/blog.html	(from http://www.tunav.com/en/)
23:05:13	252515/252515	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Aug%202019%2022:05:00%20GMT	http://www.tunav.com/en/contact	C:/My%20Web%20Sites/nav/www.tunav.com/en/contact.html	(from http://www.tunav.com/en/)
23:05:15	244692/244692	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Aug%202019%2022:05:04%20GMT	http://www.tunav.com/en/devis	C:/My%20Web%20Sites/nav/www.tunav.com/en/devis.html	(from http://www.tunav.com/en/)
23:05:16	261030/261030	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Aug%202019%2022:05:05%20GMT	http://www.tunav.com/en/blog/6/participation-de-tunav-au-salon-du-transport-logistique-2016	C:/My%20Web%20Sites/nav/www.tunav.com/en/blog/6/participation-de-tunav-au-salon-du-transport-logistique-2016.html	(from http://www.tunav.com/en/)
23:05:18	260185/260185	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Aug%202019%2022:05:11%20GMT	http://www.tunav.com/en/blog/7/participation-de-tunav-au-salon-sib-telecom-2016	C:/My%20Web%20Sites/nav/www.tunav.com/en/blog/7/participation-de-tunav-au-salon-sib-telecom-2016.html	(from http://www.tunav.com/en/)
23:05:31	86198/86198	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Nov%202016%2010:26:28%20GMT	http://www.tunav.com/bundles/frontend/assets/img/logo-970x970.png	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/logo-970x970.png	(from http://www.tunav.com/fr/Tunav)
23:05:50	193957/193957	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202017%2013:20:26%20GMT	http://www.tunav.com/bundles/frontend/assets/img/securite.jpg	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/securite.jpg	(from http://www.tunav.com/fr/Tunav)
23:05:52	218574/218574	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202017%2013:25:05%20GMT	http://www.tunav.com/bundles/frontend/assets/img/gps.jpg	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/gps.jpg	(from http://www.tunav.com/fr/Tunav)
23:05:58	29994/29994	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Mar%202017%2016:31:00%20GMT	http://www.tunav.com/uploads/logo/5/sncft.jpg	C:/My%20Web%20Sites/nav/www.tunav.com/uploads/logo/5/sncft.jpg	(from http://www.tunav.com/fr/Tunav)
23:05:59	172598/172598	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202017%2013:14:28%20GMT	http://www.tunav.com/bundles/frontend/assets/img/genie_logiciel.jpg	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/genie_logiciel.jpg	(from http://www.tunav.com/fr/Tunav)
23:06:00	7321/7321	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Mar%202017%2016:31:52%20GMT	http://www.tunav.com/uploads/logo/6/assad.jpg	C:/My%20Web%20Sites/nav/www.tunav.com/uploads/logo/6/assad.jpg	(from http://www.tunav.com/fr/Tunav)
23:06:01	4119/4119	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Mar%202017%2016:36:04%20GMT	http://www.tunav.com/uploads/logo/9/chahia.jpg	C:/My%20Web%20Sites/nav/www.tunav.com/uploads/logo/9/chahia.jpg	(from http://www.tunav.com/fr/Tunav)
23:06:02	2317/2317	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Mar%202017%2016:34:13%20GMT	http://www.tunav.com/uploads/logo/8/etap.jpg	C:/My%20Web%20Sites/nav/www.tunav.com/uploads/logo/8/etap.jpg	(from http://www.tunav.com/fr/Tunav)
23:06:02	4366/4366	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Mar%202017%2016:55:30%20GMT	http://www.tunav.com/uploads/logo/11/toyota.jpg	C:/My%20Web%20Sites/nav/www.tunav.com/uploads/logo/11/toyota.jpg	(from http://www.tunav.com/fr/Tunav)
23:06:02	3660/3660	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Mar%202017%2016:57:52%20GMT	http://www.tunav.com/uploads/logo/12/mg.jpg	C:/My%20Web%20Sites/nav/www.tunav.com/uploads/logo/12/mg.jpg	(from http://www.tunav.com/fr/Tunav)
23:06:03	4029/4029	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Mar%202017%2017:00:48%20GMT	http://www.tunav.com/uploads/logo/14/sicam.jpg	C:/My%20Web%20Sites/nav/www.tunav.com/uploads/logo/14/sicam.jpg	(from http://www.tunav.com/fr/Tunav)
23:06:04	4864/4864	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Mar%202017%2017:04:45%20GMT	http://www.tunav.com/uploads/logo/17/tunisie-travaux.jpg	C:/My%20Web%20Sites/nav/www.tunav.com/uploads/logo/17/tunisie-travaux.jpg	(from http://www.tunav.com/fr/Tunav)
23:06:04	9887/9887	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Mar%202017%2017:02:25%20GMT	http://www.tunav.com/uploads/logo/15/l-epi-d-or.jpg	C:/My%20Web%20Sites/nav/www.tunav.com/uploads/logo/15/l-epi-d-or.jpg	(from http://www.tunav.com/fr/Tunav)
23:06:05	1514/1514	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Nov%202016%2011:02:28%20GMT	http://www.tunav.com/bundles/frontend/assets/img/icons/devices.png	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/icons/devices.png	(from http://www.tunav.com/fr/latrace-tracking-gps-gprs-tunisie)
23:06:06	10077/10077	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Nov%202016%2014:39:08%20GMT	http://www.tunav.com/bundles/frontend/assets/img/logo-laTrace.png	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/logo-laTrace.png	(from http://www.tunav.com/fr/latrace-tracking-gps-gprs-tunisie)
23:06:06	3814/3814	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Nov%202016%2011:11:46%20GMT	http://www.tunav.com/bundles/frontend/assets/img/icons/map.png	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/icons/map.png	(from http://www.tunav.com/fr/latrace-tracking-gps-gprs-tunisie)
23:06:06	3238/3238	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Nov%202016%2011:07:12%20GMT	http://www.tunav.com/bundles/frontend/assets/img/icons/things.png	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/icons/things.png	(from http://www.tunav.com/fr/latrace-tracking-gps-gprs-tunisie)
23:06:29	141537/141537	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Nov%202016%2008:44:56%20GMT	http://www.tunav.com/bundles/frontend/assets/img/laTrace/vehicules_utilitaires.jpg	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/laTrace/vehicules_utilitaires.jpg	(from http://www.tunav.com/fr/latrace-tracking-gps-gprs-tunisie)
23:06:35	292872/292872	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202017%2013:26:51%20GMT	http://www.tunav.com/bundles/frontend/assets/img/carthographie.jpg	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/carthographie.jpg	(from http://www.tunav.com/fr/Tunav)
23:06:35	177539/177539	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Mar%202017%2011:51:04%20GMT	http://www.tunav.com/bundles/frontend/assets/img/laTrace_mockup.png	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/laTrace_mockup.png	(from http://www.tunav.com/fr/latrace-tracking-gps-gprs-tunisie)
23:06:37	7372/7372	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Nov%202016%2009:04:28%20GMT	http://www.tunav.com/bundles/frontend/assets/img/features/laTrace_Tracking_Automobile_Temps_Reel.png	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/features/laTrace_Tracking_Automobile_Temps_Reel.png	(from http://www.tunav.com/fr/latrace-tracking-gps-gprs-tunisie)
23:06:37	7277/7277	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Nov%202016%2009:06:44%20GMT	http://www.tunav.com/bundles/frontend/assets/img/features/laTrace_Tracking_automobile_geofencing.png	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/features/laTrace_Tracking_automobile_geofencing.png	(from http://www.tunav.com/fr/latrace-tracking-gps-gprs-tunisie)
23:06:39	8196/8196	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Nov%202016%2008:57:02%20GMT	http://www.tunav.com/bundles/frontend/assets/img/features/laTrace_Tracking_automobile_depassement_de_vitesse.png	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/features/laTrace_Tracking_automobile_depassement_de_vitesse.png	(from http://www.tunav.com/fr/latrace-tracking-gps-gprs-tunisie)
23:06:39	7380/7380	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Nov%202016%2009:09:22%20GMT	http://www.tunav.com/bundles/frontend/assets/img/features/laTrace_Tracking_Automobile_remorquage.png	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/features/laTrace_Tracking_Automobile_remorquage.png	(from http://www.tunav.com/fr/latrace-tracking-gps-gprs-tunisie)
23:06:40	7908/7908	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Nov%202016%2012:10:54%20GMT	http://www.tunav.com/bundles/frontend/assets/img/features/laTrace_Tracking_Anti-demarrage-arret.png	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/features/laTrace_Tracking_Anti-demarrage-arret.png	(from http://www.tunav.com/fr/latrace-tracking-gps-gprs-tunisie)
23:06:41	7591/7591	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Nov%202016%2009:12:04%20GMT	http://www.tunav.com/bundles/frontend/assets/img/features/laTrace_Tracking_Automobile_qualite-de-conduite.png	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/features/laTrace_Tracking_Automobile_qualite-de-conduite.png	(from http://www.tunav.com/fr/latrace-tracking-gps-gprs-tunisie)
23:06:41	2270/2270	---M--	200	added ('OK')	image/gif	date:Tue,%2007%20Mar%202017%2015:56:43%20GMT	http://www.tunav.com/bundles/frontend/assets/img/laTrace/options/niveau_carburant.gif	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/laTrace/options/niveau_carburant.gif	(from http://www.tunav.com/fr/latrace-tracking-gps-gprs-tunisie)
23:06:41	2474/2474	---M--	200	added ('OK')	image/gif	date:Tue,%2007%20Mar%202017%2015:56:42%20GMT	http://www.tunav.com/bundles/frontend/assets/img/laTrace/options/lecture_buscan.gif	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/laTrace/options/lecture_buscan.gif	(from http://www.tunav.com/fr/latrace-tracking-gps-gprs-tunisie)
23:06:42	3169/3169	---M--	200	added ('OK')	image/gif	date:Tue,%2007%20Mar%202017%2015:56:45%20GMT	http://www.tunav.com/bundles/frontend/assets/img/laTrace/options/camera.gif	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/laTrace/options/camera.gif	(from http://www.tunav.com/fr/latrace-tracking-gps-gprs-tunisie)
23:06:42	2221/2221	---M--	200	added ('OK')	image/gif	date:Tue,%2007%20Mar%202017%2015:56:41%20GMT	http://www.tunav.com/bundles/frontend/assets/img/laTrace/options/identification_chauffeur.gif	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/laTrace/options/identification_chauffeur.gif	(from http://www.tunav.com/fr/latrace-tracking-gps-gprs-tunisie)
23:06:42	2137/2137	---M--	200	added ('OK')	image/gif	date:Tue,%2007%20Mar%202017%2015:56:44%20GMT	http://www.tunav.com/bundles/frontend/assets/img/laTrace/options/temperature.gif	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/laTrace/options/temperature.gif	(from http://www.tunav.com/fr/latrace-tracking-gps-gprs-tunisie)
23:06:42	2331/2331	---M--	200	added ('OK')	image/gif	date:Tue,%2007%20Mar%202017%2015:56:45%20GMT	http://www.tunav.com/bundles/frontend/assets/img/laTrace/options/citerne.gif	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/laTrace/options/citerne.gif	(from http://www.tunav.com/fr/latrace-tracking-gps-gprs-tunisie)
23:06:44	106508/106508	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Nov%202016%2008:48:02%20GMT	http://www.tunav.com/bundles/frontend/assets/img/laTrace/voiture_particulier.jpg	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/laTrace/voiture_particulier.jpg	(from http://www.tunav.com/fr/latrace-tracking-gps-gprs-tunisie)
23:09:34	1068516/1068516	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Nov%202016%2009:04:04%20GMT	http://www.tunav.com/bundles/frontend/assets/img/laTrace_devis.png	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/laTrace_devis.png	(from http://www.tunav.com/fr/latrace-tracking-gps-gprs-tunisie)
23:09:35	2081087/2081087	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Mar%202017%2017:24:03%20GMT	http://www.tunav.com/bundles/frontend/assets/img/team/Mehdi-Louati.png	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/team/Mehdi-Louati.png	(from http://www.tunav.com/css/26984de_global_11.css)
23:09:36	104620/104620	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Aug%202019%2022:09:33%20GMT	http://www.tunav.com/bundles/frontend/assets/img/webTrace_Mobile.png	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/webTrace_Mobile.d0.delayed	(from http://www.tunav.com/fr/genie-logiciel)
23:10:13	1307621/1307621	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Mar%202017%2008:36:22%20GMT	http://www.tunav.com/bundles/frontend/assets/img/genie/webTrace.png	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/genie/webTrace.png	(from http://www.tunav.com/fr/genie-logiciel)
23:10:57	1571417/1571417	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Mar%202017%2008:36:29%20GMT	http://www.tunav.com/bundles/frontend/assets/img/genie/webTrace_Mobile.png	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/genie/webTrace_Mobile.png	(from http://www.tunav.com/fr/genie-logiciel)
23:10:59	509292/509292	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Mar%202017%2008:36:11%20GMT	http://www.tunav.com/bundles/frontend/assets/img/genie/winTrace_Mobile.png	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/genie/winTrace_Mobile.png	(from http://www.tunav.com/fr/genie-logiciel)
23:11:20	418504/418504	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Dec%202016%2015:54:18%20GMT	http://www.tunav.com/bundles/frontend/assets/img/sig_sigweb.png	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/sig_sigweb.png	(from http://www.tunav.com/fr/sig)
23:11:24	141280/141280	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Dec%202016%2016:35:02%20GMT	http://www.tunav.com/bundles/frontend/assets/img/safari/saisi-predictif-de-texte-pour-recherche.png	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/safari/saisi-predictif-de-texte-pour-recherche.png	(from http://www.tunav.com/fr/safari)
23:11:41	130229/130229	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Dec%202016%2016:38:42%20GMT	http://www.tunav.com/bundles/frontend/assets/img/safari/Recherche-par-themes.png	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/safari/Recherche-par-themes.png	(from http://www.tunav.com/fr/safari)
23:11:46	133583/133583	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Dec%202016%2016:41:10%20GMT	http://www.tunav.com/bundles/frontend/assets/img/safari/Calcul-automatique-de-la-route-instructions-visuelles-Instructions-vocales.png	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/safari/Calcul-automatique-de-la-route-instructions-visuelles-Instructions-vocales.png	(from http://www.tunav.com/fr/safari)
23:12:04	137683/137683	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Dec%202016%2016:43:14%20GMT	http://www.tunav.com/bundles/frontend/assets/img/safari/Affichage-2D-3D.png	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/safari/Affichage-2D-3D.png	(from http://www.tunav.com/fr/safari)
23:12:08	131131/131131	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Dec%202016%2016:49:00%20GMT	http://www.tunav.com/bundles/frontend/assets/img/safari/safari_smart.png	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/safari/safari_smart.png	(from http://www.tunav.com/fr/safari)
23:12:09	448874/448874	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Dec%202016%2016:01:54%20GMT	http://www.tunav.com/bundles/frontend/assets/img/geo_portail.png	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/geo_portail.png	(from http://www.tunav.com/fr/sig)
23:12:11	14916/14916	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Nov%202016%2009:31:08%20GMT	http://www.tunav.com/bundles/frontend/assets/img/logo_miniTrace.png	C:/My%20Web%20Sites/nav/www.tunav.com/bundles/frontend/assets/img/logo_miniTrace.png	(from http://www.tunav.com/fr/miniTrace)
